...1,state,year,as_of,accessed,policy,level,category,category_weight,score
418,FL,2014,2014-02-01,2014-02-14,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
418,FL,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
418,FL,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
418,FL,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
418,FL,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
418,FL,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
418,FL,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
418,FL,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
418,FL,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
418,FL,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
418,FL,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
418,FL,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
419,GA,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
419,GA,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
419,GA,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
419,GA,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
419,GA,2014,2014-02-01,2014-02-14,partial_birth_ban,Postviability,bans,4,0.5
419,GA,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
419,GA,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
419,GA,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
419,GA,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
419,GA,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
419,GA,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
419,GA,2014,2014-02-01,2014-02-14,mandate_fetal_pain,X,counseling,2,1
419,GA,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
419,GA,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
419,GA,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
421,ID,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
421,ID,2014,2014-02-01,2014-02-14,hospital_if,Viability,limit_setting,2,0.5
421,ID,2014,2014-02-01,2014-02-14,second_physician_if,3rd trimester,limit_setting,2,0.3333333333333333
421,ID,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
421,ID,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
421,ID,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
421,ID,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
421,ID,2014,2014-02-01,2014-02-14,priv_insurance_limit,X,limit_setting,2,1
421,ID,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
421,ID,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
421,ID,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
421,ID,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
421,ID,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
421,ID,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
421,ID,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
422,IL,2014,2014-02-01,2014-02-14,licensed_physician,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,second_physician_if,Viability,limit_setting,2,0.6666666666666666
422,IL,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
422,IL,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,fund_all_most,X,funding,1,-1
422,IL,2014,2014-02-01,2014-02-14,fund_life_rape_incest,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
422,IL,2014,2014-02-01,2014-02-14,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
422,IL,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
422,IL,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
423,IN,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
423,IN,2014,2014-02-01,2014-02-14,hospital_if,20 weeks,limit_setting,2,0.5
423,IN,2014,2014-02-01,2014-02-14,second_physician_if,20 weeks,limit_setting,2,0.6666666666666666
423,IN,2014,2014-02-01,2014-02-14,prohibited_except_death_if,20 weeks,bans,4,1
423,IN,2014,2014-02-01,2014-02-14,partial_birth_ban,X,bans,4,1
423,IN,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
423,IN,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
423,IN,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
423,IN,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
423,IN,2014,2014-02-01,2014-02-14,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
423,IN,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
423,IN,2014,2014-02-01,2014-02-14,mandate_fetal_pain,X,counseling,2,1
423,IN,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
423,IN,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,18,counseling,2,0.5
423,IN,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
424,IA,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
424,IA,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,prohibited_except_death_if,3rd trimester,bans,4,0.3333333333333333
424,IA,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
424,IA,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
424,IA,2014,2014-02-01,2014-02-14,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
424,IA,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
424,IA,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
425,KS,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
425,KS,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
425,KS,2014,2014-02-01,2014-02-14,second_physician_if,Viability,limit_setting,2,0.6666666666666666
425,KS,2014,2014-02-01,2014-02-14,prohibited_except_death_if,20 weeks,bans,4,1
425,KS,2014,2014-02-01,2014-02-14,partial_birth_ban,X,bans,4,1
425,KS,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
425,KS,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
425,KS,2014,2014-02-01,2014-02-14,priv_insurance_limit,X,limit_setting,2,1
425,KS,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
425,KS,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
425,KS,2014,2014-02-01,2014-02-14,mandate_breast_cancer,X,counseling,2,1
425,KS,2014,2014-02-01,2014-02-14,mandate_fetal_pain,X,counseling,2,1
425,KS,2014,2014-02-01,2014-02-14,mandate_neg_psych,X,counseling,2,1
425,KS,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
425,KS,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
426,KY,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
426,KY,2014,2014-02-01,2014-02-14,hospital_if,2nd trimester,limit_setting,2,0.75
426,KY,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
426,KY,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
426,KY,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
426,KY,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
426,KY,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
426,KY,2014,2014-02-01,2014-02-14,priv_insurance_limit,X,limit_setting,2,1
426,KY,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
426,KY,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
426,KY,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
426,KY,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
426,KY,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
426,KY,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
426,KY,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
427,LA,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
427,LA,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
427,LA,2014,2014-02-01,2014-02-14,second_physician_if,Viability,limit_setting,2,0.6666666666666666
427,LA,2014,2014-02-01,2014-02-14,prohibited_except_death_if,20 weeks,bans,4,1
427,LA,2014,2014-02-01,2014-02-14,partial_birth_ban,X,bans,4,1
427,LA,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
427,LA,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
427,LA,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
427,LA,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
427,LA,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
427,LA,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
427,LA,2014,2014-02-01,2014-02-14,mandate_fetal_pain,X,counseling,2,1
427,LA,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
427,LA,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
427,LA,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
428,ME,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
428,ME,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
428,ME,2014,2014-02-01,2014-02-14,partial_birth_ban,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
428,ME,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
428,ME,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
428,ME,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
428,ME,2014,2014-02-01,2014-02-14,parental_involv_minors,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
429,MD,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
429,MD,2014,2014-02-01,2014-02-14,partial_birth_ban,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,fund_all_most,X,funding,1,-1
429,MD,2014,2014-02-01,2014-02-14,fund_life_rape_incest,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
429,MD,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
429,MD,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
429,MD,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
430,MA,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
430,MA,2014,2014-02-01,2014-02-14,hospital_if,12 weeks,limit_setting,2,1
430,MA,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
430,MA,2014,2014-02-01,2014-02-14,partial_birth_ban,0,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,fund_all_most,X,funding,1,-1
430,MA,2014,2014-02-01,2014-02-14,fund_life_rape_incest,0,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
430,MA,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
430,MA,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,Enjoined,NA,NA,0
430,MA,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
431,MI,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
431,MI,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
431,MI,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
431,MI,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
431,MI,2014,2014-02-01,2014-02-14,partial_birth_ban,X,bans,4,1
431,MI,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
431,MI,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
431,MI,2014,2014-02-01,2014-02-14,priv_insurance_limit,X,limit_setting,2,1
431,MI,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
431,MI,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
431,MI,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
431,MI,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
431,MI,2014,2014-02-01,2014-02-14,mandate_neg_psych,X,counseling,2,1
431,MI,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
431,MI,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
432,MN,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
432,MN,2014,2014-02-01,2014-02-14,hospital_if,20 weeks,limit_setting,2,0.5
432,MN,2014,2014-02-01,2014-02-14,second_physician_if,24 weeks,limit_setting,2,0.6666666666666666
432,MN,2014,2014-02-01,2014-02-14,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
432,MN,2014,2014-02-01,2014-02-14,partial_birth_ban,0,NA,NA,0
432,MN,2014,2014-02-01,2014-02-14,fund_all_most,X,funding,1,-1
432,MN,2014,2014-02-01,2014-02-14,fund_life_rape_incest,0,NA,NA,0
432,MN,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
432,MN,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
432,MN,2014,2014-02-01,2014-02-14,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
432,MN,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
432,MN,2014,2014-02-01,2014-02-14,mandate_fetal_pain,X,counseling,2,1
432,MN,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
432,MN,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
432,MN,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
433,MS,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
433,MS,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
433,MS,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
433,MS,2014,2014-02-01,2014-02-14,prohibited_except_death_if,0,NA,NA,0
433,MS,2014,2014-02-01,2014-02-14,partial_birth_ban,X,bans,4,1
433,MS,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
433,MS,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
433,MS,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
433,MS,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
433,MS,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
433,MS,2014,2014-02-01,2014-02-14,mandate_breast_cancer,X,counseling,2,1
433,MS,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
433,MS,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
433,MS,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
433,MS,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
434,MO,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
434,MO,2014,2014-02-01,2014-02-14,hospital_if,Viability,limit_setting,2,0.5
434,MO,2014,2014-02-01,2014-02-14,second_physician_if,Viability,limit_setting,2,0.6666666666666666
434,MO,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
434,MO,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
434,MO,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
434,MO,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
434,MO,2014,2014-02-01,2014-02-14,priv_insurance_limit,X,limit_setting,2,1
434,MO,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
434,MO,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
434,MO,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
434,MO,2014,2014-02-01,2014-02-14,mandate_fetal_pain,X,counseling,2,1
434,MO,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
434,MO,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
434,MO,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
435,MT,2014,2014-02-01,2014-02-14,licensed_physician,0,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,second_physician_if,Viability,limit_setting,2,0.6666666666666666
435,MT,2014,2014-02-01,2014-02-14,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
435,MT,2014,2014-02-01,2014-02-14,partial_birth_ban,Postviability,bans,4,0.5
435,MT,2014,2014-02-01,2014-02-14,fund_all_most,X,funding,1,-1
435,MT,2014,2014-02-01,2014-02-14,fund_life_rape_incest,0,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
435,MT,2014,2014-02-01,2014-02-14,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
435,MT,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,Enjoined,NA,NA,0
435,MT,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
436,NE,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
436,NE,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
436,NE,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
436,NE,2014,2014-02-01,2014-02-14,prohibited_except_death_if,20 weeks,bans,4,1
436,NE,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
436,NE,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
436,NE,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
436,NE,2014,2014-02-01,2014-02-14,priv_insurance_limit,X,limit_setting,2,1
436,NE,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
436,NE,2014,2014-02-01,2014-02-14,instit_prov_refuse,X,external_refusal,1,1
436,NE,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
436,NE,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
436,NE,2014,2014-02-01,2014-02-14,mandate_neg_psych,X,counseling,2,1
436,NE,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
436,NE,2014,2014-02-01,2014-02-14,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
437,NV,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
437,NV,2014,2014-02-01,2014-02-14,hospital_if,24 weeks,limit_setting,2,0.5
437,NV,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
437,NV,2014,2014-02-01,2014-02-14,partial_birth_ban,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
437,NV,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
437,NV,2014,2014-02-01,2014-02-14,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
437,NV,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
437,NV,2014,2014-02-01,2014-02-14,parental_involv_minors,Enjoined,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,licensed_physician,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,prohibited_except_death_if,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,partial_birth_ban,X,bans,4,1
438,NH,2014,2014-02-01,2014-02-14,fund_all_most,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,fund_life_rape_incest,X,funding,1,0.5
438,NH,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,indiv_prov_refuse,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,instit_prov_refuse,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
438,NH,2014,2014-02-01,2014-02-14,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
439,NJ,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
439,NJ,2014,2014-02-01,2014-02-14,hospital_if,14 weeks,limit_setting,2,0.75
439,NJ,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,prohibited_except_death_if,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,partial_birth_ban,Enjoined,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,fund_all_most,X,funding,1,-1
439,NJ,2014,2014-02-01,2014-02-14,fund_life_rape_incest,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,priv_insurance_limit,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,indiv_prov_refuse,X,external_refusal,1,1
439,NJ,2014,2014-02-01,2014-02-14,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
439,NJ,2014,2014-02-01,2014-02-14,mandate_breast_cancer,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,mandate_fetal_pain,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,mandate_neg_psych,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,hr_wait_post_counseling,0,NA,NA,0
439,NJ,2014,2014-02-01,2014-02-14,parental_involv_minors,Enjoined,NA,NA,0
440,NM,2014,2014-02-01,2014-02-14,licensed_physician,X,limit_setting,2,1
440,NM,2014,2014-02-01,2014-02-14,hospital_if,0,NA,NA,0
440,NM,2014,2014-02-01,2014-02-14,second_physician_if,0,NA,NA,0
440,NM,2014,2014-02-01,2014-02-14,prohibited_except_death_if,0,NA,NA,0
